ID,Permalink,Title,Content,"Image Featured",Date,Duur,Kosten,Datum,Plaats,"Externe URL"
160288,https://dutchdigitalagencies.com/event/dutch-digital-day-2024/,"Dutch Digital Day 2024","<!-- wp:paragraph -->
<p><a href=""https://www.dutchdigitalday.com/"">Dutch Digital Day</a> is back and here to blow your mind! The annual event to celebrate the Dutch digital industry. Ideators, builders, inventors and makers come together to learn, share and get inspired.<br>An ode to all smartifiers.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>The event features extraordinary speakers and networking opportunities. Learn from the best and brightest minds in digital and celebrate our exciting and ever changing industry.&nbsp;</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Dutch Digital Day is for anyone passionate about digital and technology. Whether you are a student, professional, or a business owner, let’s explore and energize! This is your getaway from the daily grind.&nbsp;</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>June 28, 2024, is our day. Your day.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>The 10th edition</strong></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>You don't want to miss this; we will celebrate the 10th edition. This means BIGGER, BETTER and MORE of everything. Make sure to secure those <a href=""https://www.dutchdigitalday.com/"">tickets </a>now!</p>
<!-- /wp:paragraph -->",https://dutchdigitalagencies.com/wp-content/uploads/2023/08/RemyOnline-384-scaled.jpg,"2023-11-10 10:21:49",,,28/06/2024,Amsterdam,
160527,https://dutchdigitalagencies.com/event/webinar-vertrouwenspersoon-gebruik-documentatie/,"Webinar vertrouwenspersoon | gebruik gedragscode en klachtenreglement","<!-- wp:paragraph -->
<p>Zoals jullie weten kunnen DDA leden sinds een aantal maanden gebruik maken van de diensten van vertrouwenspersoon <a href=""https://roodenraad.nl/"">Gerda Arends van Raad en Rood</a>. Nu hebben wij van Gerda twee documenten ontvangen die jullie zelf intern kunnen gebruiken. Het betreft een model 'Gedragscode' en een model 'Klachtenregeling'.  Deze documenten kunnen jullie zoals gedeeld, of met de gewenste aanpassingen, gebruiken binnen je eigen organisatie. Hoe je deze documenten precies moet lezen en gebruiken, verteld Gerda jullie graag zelf tijdens een webinar die wij gepland hebben op 8 februari om 12 uur. </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>De webinar is dus voor iedereen die mogelijk met deze documenten gaat werken. Ben je er de 8ste bij? Zorg dan dat je de <a href=""https://basecamp.com/2493570/projects/4600438"">documente</a>n van te voren hebt gelezen, dan maken we de sessie zo efficient mogelijk.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Wie weet tot dan!</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Fenna &amp; Karlijn</p>
<!-- /wp:paragraph -->",https://dutchdigitalagencies.com/wp-content/uploads/2024/01/kleine-personages-uit-zakenvrouwen-en-zakenlui-op-een-enorme-stapel-documentatiedocumenten-papieren-documentatiemappen-druk-186942564.webp,"2024-01-15 15:23:55","45 minuten",,08/02/2024,Online,
160539,https://dutchdigitalagencies.com/event/dda-ledenbijeenkomst-2/,"DDA ledenbijeenkomst","<!-- wp:paragraph -->
<p>Op 18 april is het tijd voor de eerste ledenbijeenkomst van dit jaar. Na een succesvolle bijeenkomst in het nieuw format afgelopen november, hebben we besloten om de aanstaande bijeenkomst van 18 april in hetzelfde jasje te gieten. Met andere woorden: we gaan weer bijpraten, van gedachte wisselen, nieuwe plannen presenteren, borrelen en lekker eten! </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>We starten om 16:00 en zullen uiterlijk 21:00 afronden.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Adres:<br></strong>Landgoed Vollenhoven<br>Utrechtseweg 59<br>3732HA De Bilt</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>We maken op het landgoed gebruik van de Oranjerie. De locatie is goed met de auto bereikbaar. Voer bovenstaand adres in je navigatie en volg op het landgoed de borden naar de Oranjerie.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Voor degenen die liever met de trein willen komen regelen we een pendelbus van en naar Utrecht centraal. De bus vertrekt stipt om 15:30 en 20:30. Als je hier gebruik van wilt maken, geef dat dan aan bij de aanmelding.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>De uitnodiging is per mail verzonden. Ben je wel bureau eigenaar en heb je nog geen invite ontvangen? Laat het ons dan even weten via info@dutchdigitalagencies.com</p>
<!-- /wp:paragraph -->",https://dutchdigitalagencies.com/wp-content/uploads/2024/01/RemyOnline-103713-scaled.jpg,"2024-01-16 13:33:09","4,5",,18/04/2024,"De Bilt",
160549,https://dutchdigitalagencies.com/event/kennissessie-kengetallen-hr-2/,"Kennissessie Kengetallen - HR","<!-- wp:paragraph -->
<p>Tijdens deze kennissessie zullen we dieper ingaan op de resultaten van het HR gedeelte van het Kengetallenonderzoek. Het programma ziet er als volgt uit:</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>8:00 - 8:15 inloop + ontbijt<br></strong>Tijdens de inloop kun je van het buffet gebruik maken </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>8:15 - 9:15 insights Kengetallen</strong><br>Marloes Rutten neemt ons mee in de belangrijkste uitkomsten uit het Kengetallenonderzoek 2023 / 2024.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>9:15 - 10:15 breakouts</strong><br>Ga met je concullega’s in gesprek over verschillende onderwerpen die op dit moment spelen. </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>10:15 - 10:30 plenaire terugkoppeling</strong><br>We komen gezamenlijk nog even terug om de belangrijkste uitkomsten te bespreken. Deze uitkomsten vormen input voor eventuele vervolgsessies of een HR dag.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>De timing en invulling kan nog wat veranderen, maar de begin- en eindtijd staan vast.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Locatie </strong><br>De sessie wordt gehouden bij Basecamp, Nijverheidsweg 16A, 3534 AM Utrecht. BASECAMP is gelegen op Campus Werkspoor en is goed bereikbaar met zowel de auto, de fiets als het openbaar vervoer. Ring Utrecht ligt op korte afstand en naar Station Zuilen loop je in ongeveer 10 minuten. Ook zijn er op dit station veel OV-fietsen beschikbaar.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>P1 is het dichtst bij de ingang. Voor de slagboom staat een gele zuil. Druk op de knop en de slagboom gaat open.<br>Bij het uitrijden wordt het kenteken herkend en worden de gemaakte kosten getoond. Om te betalen biedt u een bankpas aan bij de kaartlezer of scant u de QR-code op de uitrijkaart. De slagboom gaat open en u kunt uitrijden.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>BASECAMP staat aangegeven op de borden. De ingang is bij het restaurant. Daar wordt je ontvangen. De kennissessie vindt plaats in ""The Base"".</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Aanmelden</strong><br>Wil je hierbij aanwezig zijn? Schrijf je dan in via onderstaand formulier. </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><em>Deze sessie is alleen toegankelijk voor bureaus die hebben deelgenomen aan het HR gedeelte van het Kengetallenonderzoek.</em></p>
<!-- /wp:paragraph -->",https://dutchdigitalagencies.com/wp-content/uploads/2023/06/iStock-1189899412-scaled.jpg,"2024-01-19 08:16:25","2,5",,11/06/2024,Utrecht,https://dda.livits.net/bijeenkomsten/openbaar/kengetallen-hr
160552,https://dutchdigitalagencies.com/event/kennissessie-kengetallen-finance-2/,"Kennissessie Kengetallen - Finance","<!-- wp:paragraph -->
<p>Tijdens deze kennissessie zullen we dieper ingaan op de resultaten van het Finance gedeelte van het Kengetallenonderzoek. Het programma ziet er als volgt uit:</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>8:00 - 8:15 inloop + ontbijt<br></strong>Tijdens de inloop kun je van het buffet gebruik maken </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>8:15 - 9:15 insights Kengetallen</strong><br>Martijn Vervoordeldonk en Piet Scheeren nemen ons mee in de belangrijkste uitkomsten uit het Kengetallenonderzoek 2023 / 2024.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>9:15 - 10:15 breakouts</strong><br>Ga met je concullega’s in gesprek over verschillende onderwerpen die op dit moment spelen. </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>10:15 - 10:30 plenaire terugkoppeling</strong><br>We komen gezamenlijk nog even terug om de belangrijkste uitkomsten te bespreken. Deze uitkomsten vormen input voor eventuele vervolgsessies.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>De timing en invulling kan nog wat veranderen, maar de begin- en eindtijd staan vast.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Locatie </strong><br>De sessie wordt gehouden bij Basecamp, Nijverheidsweg 16A, 3534 AM Utrecht. BASECAMP is gelegen op Campus Werkspoor en is goed bereikbaar met zowel de auto, de fiets als het openbaar vervoer. Ring Utrecht ligt op korte afstand en naar Station Zuilen loop je in ongeveer 10 minuten. Ook zijn er op dit station veel OV-fietsen beschikbaar.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>P1 is het dichtst bij de ingang. Voor de slagboom staat een gele zuil. Druk op de knop en de slagboom gaat open.<br>Bij het uitrijden wordt het kenteken herkend en worden de gemaakte kosten getoond. Om te betalen biedt u een bankpas aan bij de kaartlezer of scant u de QR-code op de uitrijkaart. De slagboom gaat open en u kunt uitrijden.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>BASECAMP staat aangegeven op de borden. De ingang is bij het restaurant. Daar wordt je ontvangen. De kennissessie vindt plaats in ""The Base"".</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Aanmelden</strong><br>Wil je hierbij aanwezig zijn? Schrijf je dan in via onderstaand formulier. </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><em>Deze sessie is alleen toegankelijk voor bureaus die hebben deelgenomen aan het Finance gedeelte van het Kengetallenonderzoek.</em></p>
<!-- /wp:paragraph -->",https://dutchdigitalagencies.com/wp-content/uploads/2024/01/IMG_5831-scaled.jpg,"2024-01-19 08:21:11",,,18/06/2024,Utrecht,https://dda.livits.net/bijeenkomsten/openbaar/kengetallen-finance
160562,https://dutchdigitalagencies.com/event/kengetallen-definities-en-vragen/,"Kengetallen - definities en vragen","<!-- wp:paragraph -->
<p>Vanaf 4 maart wordt ons jaarlijkse kengetallenonderzoek uitgevoerd. Om er zeker van te zijn dat alle vragen en definities op dezelfde manier geinterpreteerd worden organiseren we op 7 maart een online sessie hierover. Er is in deze sessie ook voldoende mogelijkheid tot het stellen van vragen. Heb je die van tevoren al, bel of mail ons dan gerust.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Veel succes met het invullen van het onderzoek!</p>
<!-- /wp:paragraph -->",https://dutchdigitalagencies.com/wp-content/uploads/2021/07/the-climate-reality-project-Hb6uWq0i4MI-unsplash-scaled.jpg,"2024-01-19 08:24:46",1,,07/03/2024,Online,
160630,https://dutchdigitalagencies.com/event/webinar-code-of-ethics/,"Online gathering Code of Ethics","<!-- wp:paragraph -->
<p>Beste DDA leden,</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Zoals onder andere tijdens de discussie op de ledenbijeenkomst van november jl. naar voren kwam, blijkt er behoefte te zijn aan een leidraad omtrent het gebruik van technologie. Want hoe fantastisch de komst van veel nieuwe technologieën ook zijn, er zit ook een downside aan. Denk aan discriminerende algoritmes, de invloed van big AI of overmatig elektronisch afval. De grote vraag is dan ook: hoe gaan wij hier als branche mee om? Hoe nemen we hierin onze verantwoordelijkheid?</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Het voortouw voor dit gesprek werd een tijdje geleden al genomen door Alain Dujardin van Greenberry uit Utrecht. Wat volgde waren een aantal gesprekken met Alain, wat onder andere resulteerde in een artikel dat we binnenkort ook met jullie gaan delen.&nbsp;</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Maar nu, we zouden graag meer invulling willen geven aan het antwoord op deze vraag en zouden alle DDA leden hier graag bij willen betrekken. Van de week hebben hebben Elvire Jaspers, portefeuille houdster PR&amp;Communicatie en Karlijn, DDA bureaumanagement, Alain en Roel van de Wal, Unc Inc, verder gesproken over dit onderwerp en hoe we hier samen invulling aan kunnen geven. Concreet is hier uitgekomen dat we enerzijds intern inzichtelijk willen maken hoe DDA leden hier mee omgaan, welke tools worden er gebruikt om eventuele controle uit te voeren, hoe wordt er gecommuniceerd met klanten over dit onderwerp, worden er handleidingen gebruikt etc.. Zo kunnen we elkaar ook vooruit helpen. Daarnaast zouden we naar buiten toe graag de voorloper willen zijn in de discussie rondom dit onderwerp.&nbsp;</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>De hoe en wat bespreken we graag met jullie in een eerste webinar op 29 februari om 13 uur. Hopelijk zijn er meer enthousiastelingen die mee willen praten over dit onderwerp en komt er mogelijk een werkgroep uit die dit verder op kan pakken en bovenstaand inzichtelijk wil maken zodat wij hier als branchevereniging voor alle leden mee aan de slag kunnen.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Aanmelden voor het webinar kan hier. Hopelijk tot dan!</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Wil je je nog wat beter laten informeren alvorens je je inschrijft voor dit webinar? In 2021 heeft DDA ook een webinar georganiseerd over dit onderwerp. Deze werd voorgezeten door&nbsp;</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><a href=""https://www.linkedin.com/in/robertdesnoo/"">Robert de Snoo</a> van het Human &amp; Technology Institute. Je kan het webinar <a href=""https://basecamp.com/2493570/projects/4600432/messages/96355597"">hier terugkijken.</a></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Alain, Roel, Elvire, Fenna &amp; Karlijn</p>
<!-- /wp:paragraph -->",https://dutchdigitalagencies.com/wp-content/uploads/2024/01/code-of-ethics.jpg,"2024-01-26 10:53:07","1 uur",,29/02/2024,Online,
160841,https://dutchdigitalagencies.com/event/webinar-lead-kwalificatie/,"Webinar Lead kwalificatie",,https://dutchdigitalagencies.com/wp-content/uploads/2022/05/digitalisering-board-scaled.jpg,"2024-02-28 10:56:35",1,,27/03/2024,Online,https://dda.livits.net/bijeenkomsten/openbaar/lead-kwalificatie
160865,https://dutchdigitalagencies.com/event/lunch-learn-amac-pro-dda-event/,"Lunch & Learn Amac Pro DDA event","<!-- wp:paragraph -->
<p>met veel plezier kondigen we hierbij het eerste partner event van het jaar aan: <strong>het Lunch &amp; Learn Amac Pro DDA event.</strong> DDA en partner Amac bundelen hun krachten en gaan, samen met jullie, graag verder in gesprek over één van de meest besproken onderwerpen van het afgelopen jaar: cyber security en informatiebeveiliging.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Amac heeft een op maat gemaakt event ontwikkeld speciaal voor DDA leden. Het event focust zich op beveiliging en beheer van de werkplek. En om precies te zijn, de Apple-werkplek. Want de kracht van Apple’s platform kan tevens als een zwakte worden gezien, als we kijken naar het gedrag van eindgebruikers. Met de groeiende integratie van iOS en macOS in het bedrijfsleven worden gebruikers van deze platformen steeds vaker het doelwit van kwaadwillenden. Dus als jij je afvraagt hoe goed de IT binnen jouw organisatie beveiligd is? Of je zelf risico’s loopt, hoe je dat weet en - het belangrijkste - hoe je het voorkomt en jouw werkomgeving veiliger maakt? <strong>Zorg dan dat je er op 4 april bij bent!</strong></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>In deze sessie zal Patrick Weel, Systems Engineer bij Jamf, een samenvatting geven van hun jaarlijkse beveiligingsrapport. Hij zal ook de potentiële gevaren bespreken waarmee gebruikers en organisaties te maken kunnen krijgen, waaronder phishing, adware, cryptojacking, malware en ransomware, met speciale aandacht voor het Apple-ecosysteem.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Wel geïnteresseerd, maar werken jullie niet met Apple? Geen probleem, ook dan ben je welkom. Wie weet twijfel je al een tijdje over een mogelijke overstap naar Apple en kan dit event je helpen een beslissing hierin te nemen.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Datum:</strong> 4 april 2024, 11:30 - 13:45 uur<br><strong>Locatie:</strong> The Wall, Proostwetering 9, 3543 AB Utrecht<br><strong>Voor wie:</strong> Dit event is bedoeld voor iedereen die zich binnen de digitale organisatie bezighoudt met de werkplek en de beveiliging hiervan. Dat kan zijn de bureau eigenaar zelf, CTO, office manager etc.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Programma</strong><br>11:30 Inloop<br>11:45 Welkomstwoord door Amac - <a href=""https://www.linkedin.com/in/joeri-noijen-70a03b32?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAbEoToByRyhnJb4mC7Zw9BgZO3-49_-wvw&amp;lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_all%3BL3jn3uDXTE%2BkLZ8JbW3MrQ%3D%3D"">Joeri Noijen</a><br>12:00 Security &amp; beheer <a href=""https://www.jamf.com/nl/"">Jamf</a> - <a href=""https://www.linkedin.com/in/patrickweel?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAALErCoBiglK_tVLaQRQZvko6Us_YKiFY70&amp;lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_all%3BLM%2BjO5x9TZubnZyndrMrug%3D%3D"">Patrick Weel</a><br>12:30 Korte pauze</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Start en uitleg lunch discussie Amac door <a href=""https://www.linkedin.com/in/joeri-noijen-70a03b32?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAbEoToByRyhnJb4mC7Zw9BgZO3-49_-wvw&amp;lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_all%3BL3jn3uDXTE%2BkLZ8JbW3MrQ%3D%3D"">Joeri Noijen</a> &amp; <a href=""https://www.linkedin.com/in/jslieker?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAhVGqYB_8-plsk_DnKdEU5OfIzcek14f7o&amp;lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_all%3BiCCnlhsLSvmU3NDx%2Bl40iQ%3D%3D"">Jurgen Slieker</a><br>12:40 Stelling 1 uiteengezet door <a href=""https://www.linkedin.com/in/robbertseidemann?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAATxKIB07hcO9KQ55YFlxTz4MoY9zq0ZJo&amp;lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_all%3BEFSIw1wcR6KPEFSbAsSNhg%3D%3D"">Robbert Seidemann</a><br>13:00 Praktijkverhaal<br>13:20 Stelling 2 uiteengezet door <a href=""https://www.linkedin.com/in/jslieker?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAhVGqYB_8-plsk_DnKdEU5OfIzcek14f7o&amp;lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_all%3BiCCnlhsLSvmU3NDx%2Bl40iQ%3D%3D"">Jurgen Slieker</a><br>13:45 Einde</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Je kan hier voor het event inschrijven. We kijken uit naar je komst. Heb je voorafgaand aan het event al vragen? Geef die dan door aan het DDA bureaumanagement via info@dutchdigitalagencies.com. Dan zorgen wij ervoor dat deze tijdig bij Amac terecht komen en we je vraag tijdens het event in behandeling kunnen nemen.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Hopelijk tot 4 april!<br>Fenna &amp; Karlijn</p>
<!-- /wp:paragraph -->",https://dutchdigitalagencies.com/wp-content/uploads/2024/02/210320_BUS-MacShoot-Sydney_AJS_04973-13734-scaled.jpg,"2024-02-29 10:45:07","2 uur en 15 minuten",,04/04/2024,Utrecht,https://dda.livits.net/bijeenkomsten/openbaar/lunch-learn-amac
160897,https://dutchdigitalagencies.com/event/portfolio-review-dag/,"Portfolio review dag","<!-- wp:paragraph -->
<p>Bij DDA trachten we een brug te slaan tussen bureau en talent. Dat doen we oa door aan te haken bij initiatieven van relevante opleidingen en door zelf mooie evenementen voor studenten te organiseren. Nu komt daar weer een mooi initiatief bij en nu dit initiatief vorm heeft gekregen delen we hem graag met jullie.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Op&nbsp;<strong>11 april as</strong>&nbsp;organiseren we ism Sint Lucas in Eindhoven een ‘portfolio review dag’. Een dag waarbij wij, en hopelijk jullie, de portfolio’s van maar liefst 75 3de jaars studenten onder de loep mogen nemen. We zullen de studenten supporten in de eerste stappen van hun carrière door hen te voorzien van advies en tips&amp;tricks mbt de optimalisatie van hun portfolio. Zo zorgen we er samen voor dat, op het moment dat ze gaan solliciteren, in ieder geval hun portfolio hier klaar voor is.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Hoe ziet deze dag er uit?</strong></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>09:30 - 11:00 uur: lichting 1 (7 à 8 groepen), 2 rondes, 45 min per tafel<br>11:00 - 11:30 uur: pauze (koffie met wat lekkers)<br>11:30 - 13:00 uur: lichting 2 (7 à 8 groepen), 2 rondes, 45 min per tafel<br>13:00 - 13:30 uur: lunch &amp; napraten</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>De studenten worden verdeeld in 15 groepen (5 studenten per groep) en deze groepen worden onderverdeeld in lichting 1 &amp; 2. Om de portfolio’s van deze studenten te beoordelen zijn wij op zoek naar 8 bureaus (per bureau 1 of 2 afgevaardigden). Elk bureau krijgt de mogelijkheid om 2 groepen per lichting te beoordelen. Van tevoren word je in de gelegenheid gesteld om de portfolio’s te bekijken, we zullen de studenten namelijk vragen om hun portfolio te uploaden op een drive.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>What’s in it for you?</strong></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Als deelnemend bureau krijg jij de kans om daadwerkelijk iets bij te dragen aan de toekomst van deze studenten. Samen stomen we deze jonge talenten klaar voor een toekomst, hopelijk, binnen de bureauwereld. En wellicht is er nog iemand op zoek naar een stageplek voor het 4de jaar?! Daarnaast worden jullie ook uitgenodigd wanneer deze groep studenten hun afstudeeropdracht gaat presenteren aan het einde van hun opleiding. Wie weet zit er een parel tussen die perfect past bij een openstaande vacature!</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>We zijn ons ervan bewust dat dit evenement voornamelijk aantrekkelijk is voor bureaus in en rondom Eindhoven. Uiteraard is het voor iedereen toegankelijk, dus ook als je in Zwolle zit, voel je vrij om je als bureau in te schrijven!</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Indien dit event een succes is, gaan we de mogelijkheden onderzoeken om een dergelijk initiatief landelijk uit te rollen.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Ben je enthousiast en wil je deelnemen of heb je nog vragen? Mail dan met Karlijn via&nbsp;<a href=""mailto:info@dutchdigitalagencies.com"" target=""_blank"" rel=""noreferrer noopener"">info@dutchdigitalagencies.com</a></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Groetjes, Fenna &amp; Karlijn</p>
<!-- /wp:paragraph -->",https://dutchdigitalagencies.com/wp-content/uploads/2024/03/Portfolio.jpeg,"2024-03-06 14:05:25","4 uur",,11/04/2024,Eindhoven,
160902,https://dutchdigitalagencies.com/event/han-bedrijvenmarkt-it-en-mediadesign/,"HAN bedrijvenmarkt IT en Mediadesign","<!-- wp:paragraph -->
<p>Via deze weg maken we graag weer een mooi event kenbaar bij jullie. De perfecte kans om nieuwe stagiaires te vinden. Lees snel verder!</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>De Hogeschool van Arnhem en Nijmegen, HAN University of Applied Sciences, heeft ons uitgenodigd om deel te nemen aan de Bedrijvenmarkt IT en Mediadesign in Arnhem. Hun studenten zullen 2 september 2024 op stage gaan en zijn dus op zoek naar nieuwe stageplekken. Op de Bedrijvenmarkt kan jij in contact komen met deze studenten die op zoek zijn naar een meewerkstage of een afstudeeropdracht. Wie is er bij? We hebben plek voor max 4 bureaus (1 afgevaardigde per bureau).</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>De Bedrijvenmarkt IT en Mediadesign wordt gehouden op donderdag <strong>11 april 2024 van 11:00–13:30 uur </strong>bij de HAN IT en Mediadesign aan de Ruitenberglaan 26 te Arnhem (aula en centrale hal). Aan deelname zijn geen kosten verbonden.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Extra info: Studenten hebben tot en met 5 juli 2024 de tijd om een stage of afstudeeropdracht in te dienen als ze 2 september 2024 willen starten met stage of afstuderen.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>DDA faciliteert een plek om te staan (tafel met stoelen en banner). Als je aansluit is dit je kans om aan al die studenten te vertellen wat het inhoudt om bij een bureau te werken en daarnaast lopen er misschien wel geschikte toekomstige medewerkers rond.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Deelnemen kan door een mailtje te sturen aan Karlijn via info@dutchdigitalagencies.com</p>
<!-- /wp:paragraph -->",https://dutchdigitalagencies.com/wp-content/uploads/2024/03/Scherm­afbeelding-2024-03-06-om-15.15.57.jpg,"2024-03-06 14:16:22","2,5 uur",,11/04/2024,Arnhem,
